"album_code";"album_id";"album";"track_id";"main_track_id";"titre";"version";"alternate";"composer_avant";"composer_proposé";"action";"justification";"artist";"publisher";"ayants_droit_structurés";"validation"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"80151fe83f76e4a8";"";"TOWNSHIP CHASE (NO DRUM)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"efc038ed2c176f47";"";"TZATZIKI GROOVE";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Mister Modo|Composer|NS|00572464241| · Ugly Mac Beer|Composer|SACEM|547737710| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"69a4f555de4b999c";"";"TZATZIKI GROOVE (NO DRUM)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"316edaa4ca9e0cb2";"";"BEDOUIN BEATS";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Mister Modo|Composer|NS|00572464241| · Ugly Mac Beer|Composer|SACEM|547737710| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"4789918d50a618eb";"";"BEDOUIN BEATS (NO VOICES)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"1630a657725777ad";"";"BEDOUIN BEATS (NO DRUM)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"7d1dad476246d156";"";"BEDOUIN BEATS (NO DRUM, NO VOICES)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"cbda0a3e3e4acbd4";"";"DESERT SURVEILLANCE (NO VOICES)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Mister Modo|Composer|NS|00572464241| · Ugly Mac Beer|Composer|SACEM|547737710| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"16eeddece6b07afa";"";"BEDOUIN BEATS (NO DRUM, NO PERCUSSION, NO VOICES)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"290a59f41c422df1";"";"BOSSA RIP UP";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Mister Modo|Composer|NS|00572464241| · Ugly Mac Beer|Composer|SACEM|547737710| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"96d5042e5b85925e";"";"CAFE DEL BOMBAY";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Mister Modo|Composer|NS|00572464241| · Ugly Mac Beer|Composer|SACEM|547737710| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"446a3b6d688eaace";"";"CAFE DEL BOMBAY (NO DRUM)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"55b62320eea3cbf2";"";"CROSS THE BUSH";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Mister Modo|Composer|NS|00572464241| · Ugly Mac Beer|Composer|SACEM|547737710| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"afdd0475710a2f79";"";"CROSS THE BUSH (NO DRUM, NO VOICES)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"8498172502190b6c";"";"STEEL DRUM BATTLE";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Mister Modo|Composer|NS|00572464241| · Ugly Mac Beer|Composer|SACEM|547737710| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"ac2d28787795ce16";"";"STEEL DRUM BATTLE (NO SCRATCH)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"c99d1af787a1b729";"";"STEEL DRUM BATTLE (NO DRUM)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"4ad193fce63a0380";"";"STEEL DRUM BATTLE (PERCUSSION ONLY)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"7efc3a491b33b4b1";"";"BRAZIL EXPLOSION";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Mister Modo|Composer|NS|00572464241| · Ugly Mac Beer|Composer|SACEM|547737710| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"600c407018e20093";"";"BRAZIL EXPLOSION (NO SCRATCH)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"cdfcdc1aee4fe75b";"";"BRAZIL EXPLOSION (NO DRUM, NO WHISTLES)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"a0d9ad22ef744a0c";"";"BRAZIL EXPLOSION (PERCUSSION ONLY)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"0cb9620b576fe7d9";"";"DOWN THE AMAZON";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Ugly Mac Beer|Composer|SACEM|547737710| · Mister Modo|Composer|NS|00572464241| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"eb0eab154dc1c2be";"";"DOWN THE AMAZON (NO DRUM)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"0bc646e3b26ac0b8";"";"COSSACK PARTY";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Mister Modo|Composer|NS|00572464241| · Ugly Mac Beer|Composer|SACEM|547737710| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"fc84ecfffcdb7f00";"";"DESERT SURVEILLANCE (NO DRUM, NO VOICES)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"3b751a9ab6d88e17";"";"COSSACK PARTY (NO VOICES)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"28b8dc05d2711804";"";"SCRATCHING THE SOUK";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Ugly Mac Beer|Composer|SACEM|547737710| · Mister Modo|Composer|NS|00572464241| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"b651ee6982adac6e";"";"SCRATCHING THE SOUK (NO DRUM)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"8320b6522d74b497";"";"BOLLYWOOD AND BEYOND";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Mister Modo|Composer|NS|00572464241| · Ugly Mac Beer|Composer|SACEM|547737710| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"80db6892b3649010";"";"BOLLYWOOD AND BEYOND (NO DRUM)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"c839b20221deaf38";"";"BREAKING THE BLUES";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Mister Modo|Composer|NS|00572464241| · Ugly Mac Beer|Composer|SACEM|547737710| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"0e5297fdc46a38b9";"";"MASHING THE MONKS";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Ugly Mac Beer|Composer|SACEM|547737710| · Mister Modo|Composer|NS|00572464241| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"295ef098364e7d51";"";"MASHING THE MONKS (NO DRUM)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"74a2155e6c6702fb";"";"BRAZILIAN TRAFFIC JAM";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Mister Modo|Composer|NS|00572464241| · Ugly Mac Beer|Composer|SACEM|547737710| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"65fbf6c7231251f7";"";"BRAZILIAN TRAFFIC JAM (NO WHISTLE)";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0017";"176d0976a9c0dd5b";"World Hop";"f2c4b446ca95346f";"";"ASIAN HOP";"Main";"false";"Ugly Mac Beer (SACEM) · Mister Modo (NS)";"Ugly Mac Beer · Mister Modo";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Ugly Mac Beer|Composer|SACEM|547737710| · Mister Modo|Composer|NS|00572464241| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"e51d91bf92236818";"";"MADEMOISELLE WIZZ";"Main";"false";"Minimatic";"Minimatic";"no-change";"déjà-canonique";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"no-change"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"79342cda8958d796";"";"A PARISIAN MYSTERY";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"b715ea1525c3a4f1";"";"TAPPING TANGO";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"ea5e907278bf9187";"";"THE GIRL FROM BELLEVILLE";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"c49c33cd10eec297";"";"LE BISTROT BIZARRE";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"7f1b8d82b0377660";"";"SEXY MARTINI";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"bdbf91035d259a5d";"";"ZHIVAGO SWING";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"9542529434c8296c";"";"DANCE OF THE MARIONETTES";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"30e90fc7492f9840";"";"TANGO OF THE TERRIBLES";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"3456cefba82cd2f2";"";"VOULEZ VOUS";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"49a53082991b2053";"";"PARIS AND IN LOVE";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"a69da78455075640";"";"PIGALLE BIZARRE";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"2e14adae6f3e3534";"";"THE MONTMARTRE PARADE";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"d724d3699372c834";"";"FOUFOUTRONIC";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"242f291268239396";"";"THE WOMAN IN THE BERET";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"b424037ef2f2bc27";"";"CAN CAN EDM";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"1f57c6ce263e7702";"";"HEIST ON THE NILE";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0016";"3a561cd158cab479";"Pigalle Bizarre";"6b5fca7a7b5f08ed";"";"BASTRINGUE HONKY TONK";"Main";"false";"Minimatic (NS)";"Minimatic";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Minimatic|Composer|SACEM|535774330| · Parigo|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"25f7df751c1f6f14";"";"RUDE BOY SKANK";"Main";"false";"Nicodrum (NS) · Mellow Mood (NS) · Bertrand Gueugneau (NS)";"Nicodrum · Mellow Mood · Bertrand Gueugneau";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Nicodrum|Composer|SACEM|554859114| · Mellow Mood|Composer|NS|00476382620| · Bertrand Gueugneau|Composer|NS|00476381623| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"ee378e6c6ac42c14";"";"DUB OF THE SUGAR PLUM";"Main";"false";"Thomas Cirade (NS) · Nicolas Belouet (NS)";"Thomas Cirade · Nicolas Belouet";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Thomas Cirade|Composer|SACEM|462037083| · Nicolas Belouet|Composer|NS|00554859016| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"f2bce59b49b9dab1";"";"VIENS ON SE BARRE (JUST ONE BAR)";"Main";"false";"Thomas Cirade (NS) · Xavier Begue (NS) · Bastien Belmokadem (NS) · Nicolas Belouet (NS) · Mathieu Livio (NS)";"Thomas Cirade · Xavier Begue · Bastien Belmokadem · Nicolas Belouet · Mathieu Livio";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Thomas Cirade|Composer|SACEM|462037083| · Bastien Belmokadem|Composer|NS|00710818267| · Xavier Begue|Composer|NS|00466305454| · Nicolas Belouet|Composer|NS|00554859016| · Mathieu Livio|Composer|NS|00677842001| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"565b01c84208c64a";"";"REGGAE EXPERIENCE";"Main";"false";"Nicodrum (NS) · Thomas Cirade (NS) · Xavier Begue (NS) · Bastien Belmokadem (NS)";"Nicodrum · Thomas Cirade · Xavier Begue · Bastien Belmokadem";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Xavier Begue|Composer|NS|00466305454| · Bastien Belmokadem|Composer|NS|00710818267| · Thomas Cirade|Composer|SACEM|462037083| · Nicodrum|Composer|SACEM|554859114| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"93d8bca202a9e51f";"";"NYABINGHI (ROOTS MIX)";"Main";"false";"Thomas Cirade (NS) · Nicolas Belouet (NS)";"Thomas Cirade · Nicolas Belouet";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"cd7276d776ebde9c";"";"NYABINGHI (TRAP MIX)";"Main";"false";"Thomas Cirade (NS) · Nicolas Belouet (NS)";"Thomas Cirade · Nicolas Belouet";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"8a3748359d1b25e7";"";"DANCEHALL VYBZ";"Main";"false";"Thomas Cirade (NS) · Nicolas Belouet (NS)";"Thomas Cirade · Nicolas Belouet";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Thomas Cirade|Composer|SACEM|462037083| · Nicolas Belouet|Composer|NS|00554859016| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"8cbae12d0ecea662";"";"THE GOOD, THE BAD, AND THE RASTA";"Main";"false";"Thomas Cirade (NS) · Nicolas Belouet (NS)";"Thomas Cirade · Nicolas Belouet";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Thomas Cirade|Composer|SACEM|462037083| · Nicolas Belouet|Composer|NS|00554859016| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"6dc7354f33b79836";"";"DREAD AT THE KEYS";"Main";"false";"Thomas Cirade (NS) · Nicolas Belouet (NS)";"Thomas Cirade · Nicolas Belouet";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Thomas Cirade|Composer|SACEM|462037083| · Nicolas Belouet|Composer|NS|00554859016| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"daf9f149a314be2d";"";"BURRU (ROOTS MIX)";"Main";"false";"Thomas Cirade (NS) · Nicolas Belouet (NS)";"Thomas Cirade · Nicolas Belouet";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"dfb7af00af513bc8";"";"BURRU (TRAP MIX)";"Main";"false";"Thomas Cirade (NS) · Nicolas Belouet (NS)";"Thomas Cirade · Nicolas Belouet";"update";"suffixe-société";"";"Parigo  (SACEM)";"";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"f68ed6213f329257";"";"KINGSTON GANGSTA MAN";"Main";"false";"Thomas Cirade (NS) · Nicolas Belouet (NS) · Julien Cirade (NS)";"Thomas Cirade · Nicolas Belouet · Julien Cirade";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Thomas Cirade|Composer|SACEM|462037083| · Julien Cirade|Composer|NS|00515152584| · Nicolas Belouet|Composer|NS|00554859016| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"99a73d4f8aaf506e";"";"SUNRISE IN PARADISE";"Main";"false";"Nicodrum (NS) · Xavier Begue (NS)";"Nicodrum · Xavier Begue";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Nicodrum|Composer|SACEM|554859114| · Xavier Begue|Composer|NS|00466305454| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"976c303f27fcdcac";"";"ONE DROP OF SUNSHINE";"Main";"false";"Thomas Cirade (NS) · Nicolas Belouet (NS)";"Thomas Cirade · Nicolas Belouet";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Thomas Cirade|Composer|SACEM|462037083| · Nicolas Belouet|Composer|NS|00554859016| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"6d75c032c1f0937d";"";"REGGAE ROCKERS";"Main";"false";"Nicodrum (NS) · Thomas Cirade (NS) · Xavier Begue (NS) · Bastien Belmokadem (NS) · Thomas Join Lambert (NS)";"Nicodrum · Thomas Cirade · Xavier Begue · Bastien Belmokadem · Thomas Join Lambert";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Xavier Begue|Composer|NS|00466305454| · Bastien Belmokadem|Composer|NS|00710818267| · Nicodrum|Composer|SACEM|554859114| · Thomas Cirade|Composer|SACEM|462037083| · Thomas Join Lambert|Composer|NS|00150291500| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
"PGO0015";"75cd54152a6afd17";"Reggae Experience";"e1b87e78c5677650";"";"JUNIOR JAMAICAN";"Main";"false";"Nicodrum (NS) · Mellow Mood (NS) · Bertrand Gueugneau (NS)";"Nicodrum · Mellow Mood · Bertrand Gueugneau";"update";"suffixe-société-et-identité-structurée";"";"Parigo  (SACEM)";"Nicodrum|Composer|SACEM|554859114| · Bertrand Gueugneau|Composer|NS|00476381623| · Mellow Mood|Composer|NS|00476382620| · PARIGO|Original Publisher|SACEM|461629743|";"pilot-pending"
